#fileName	intercept	slope	chi2/ndof
25936	-0.0000678776	0.0000021312	3.6279124229
25937	-0.0000657470	0.0000021168	2.1150308007
25938	-0.0000684753	0.0000021199	6.5234558905
25939	-0.0000669105	0.0000021252	4.8622349184
25940	-0.0000692963	0.0000021153	2.4945126909
25941	-0.0000694583	0.0000021114	4.1818961457
25942	-0.0000682204	0.0000021197	3.3119458119
25943	-0.0000711597	0.0000021338	3.1747647254
25944	-0.0000712463	0.0000021220	4.2990116407
25945	-0.0000718951	0.0000021315	3.5691376207
25946	-0.0000718799	0.0000021175	4.0156710007
25947	-0.0000725544	0.0000021234	3.6551491419
25948	-0.0000790579	0.0000026928	8.7866212722
25949	-0.0000755715	0.0000024569	3.8199723953
25950	-0.0000721686	0.0000023341	3.5702525726
25951	-0.0000713144	0.0000022910	3.1258240705
25952	-0.0000701946	0.0000022362	4.0141197388
25953	-0.0000698446	0.0000022111	3.9742640288
25954	-0.0000688258	0.0000021655	2.9982796959
25955	-0.0000678673	0.0000021202	4.8342203709
25956	-0.0000675597	0.0000021024	5.3911558557
25957	-0.0000672190	0.0000020767	5.1270241305
25958	-0.0000680774	0.0000020865	3.4788741461
25959	-0.0000683075	0.0000020802	2.8290270498
25960	-0.0000674993	0.0000020420	3.0144960143
25961	-0.0000678543	0.0000020385	4.6598515563
25962	-0.0000672680	0.0000020088	3.4882047703
25963	-0.0000678480	0.0000020121	3.5206508285
25964	-0.0000679459	0.0000020024	3.4684105441
25972	-0.0000619366	0.0000020349	4.2204765826
25973	-0.0000619471	0.0000020344	4.2432307178
25974	-0.0000622218	0.0000020348	6.1455449013
25975	-0.0000621056	0.0000020266	3.3270554165
25976	-0.0000620606	0.0000020208	3.3034799985
25977	-0.0000618938	0.0000020109	3.0321466611
25978	-0.0000620688	0.0000020108	2.9020668013
25979	-0.0000626198	0.0000020249	4.5901676276
25980	-0.0000624273	0.0000020174	5.4372558903
25981	-0.0000619761	0.0000019955	5.0182643706
25982	-0.0000616808	0.0000019822	3.1447542903
25983	-0.0000621051	0.0000019893	2.7866122734
25984	-0.0000621200	0.0000019861	6.7910084818
25985	-0.0000618333	0.0000019712	2.9929074619
25986	-0.0000628337	0.0000020000	2.3744299757
25987	-0.0000622417	0.0000019714	1.9928278472
25988	-0.0000631947	0.0000019960	3.5891300681
25989	-0.0000631061	0.0000019912	2.6566916955
25990	-0.0000625910	0.0000019751	1.4205578700
25991	-0.0000628653	0.0000019759	4.4876406230
25992	-0.0000574044	0.0000019862	2.9302553452
25993	-0.0000578013	0.0000019961	6.0154855732
25994	-0.0000577209	0.0000019860	3.5139580299
25995	-0.0000577162	0.0000019853	3.6879086468
25996	-0.0000579922	0.0000019892	5.3571133086
25997	-0.0000577168	0.0000019767	3.1799008611
25998	-0.0000577524	0.0000019749	3.4661551227
25999	-0.0000589225	0.0000020037	2.8442495358
26000	-0.0000585718	0.0000019900	5.1620016170
26001	-0.0000600164	0.0000019661	3.6324241697
26002	-0.0000605869	0.0000019801	2.6381206066
26003	-0.0000606655	0.0000019736	3.8189366431
26004	-0.0000586166	0.0000019704	2.9889599978
26005	-0.0000585727	0.0000019630	4.8165142768
26006	-0.0000608960	0.0000019690	4.9724619383
26007	-0.0000610312	0.0000019685	3.6236650436
26008	-0.0000591120	0.0000019635	4.3065250692
26009	-0.0000612458	0.0000019642	4.1722551490
26010	-0.0000595712	0.0000019765	2.9042286822
26011	-0.0000613865	0.0000019617	3.4892772342
26012	-0.0000596666	0.0000019632	5.2302255455
26013	-0.0000579553	0.0000019678	4.1027267873
26014	-0.0000600910	0.0000019661	2.8404348745
26015	-0.0000603276	0.0000019706	2.4702371013
26016	-0.0000602424	0.0000019654	3.1692677827
26017	-0.0000608347	0.0000019818	3.1680318287
26018	-0.0000604125	0.0000019597	2.7093055276
26019	-0.0000606187	0.0000019614	2.8435819467
26020	-0.0000610740	0.0000019738	4.9292066635
26021	-0.0000609050	0.0000019671	3.7947719919
26022	-0.0000611314	0.0000019699	2.4128291139
26023	-0.0000609255	0.0000019608	4.2337412192
26024	-0.0000616025	0.0000019745	2.6209045751
26025	-0.0000613548	0.0000019628	3.4683839636
26026	-0.0000813353	0.0000027858	418.8376550579
26027	-0.0000789486	0.0000026978	206.6169070946
26028	-0.0000779626	0.0000026553	9.0282256781
26029	-0.0000766447	0.0000026021	2.6763391025
26030	-0.0000740703	0.0000025079	3.2596722898
26031	-0.0000727702	0.0000024582	6.5553374246
26032	-0.0000718852	0.0000024223	2.7769620672
26033	-0.0000709743	0.0000023846	1.9290607406
26034	-0.0000702364	0.0000023599	5.0182629610
26035	-0.0000696411	0.0000023278	3.1867991607
26036	-0.0000691887	0.0000023065	2.9963104404
26037	-0.0000688332	0.0000022928	4.6968689234
26038	-0.0000679657	0.0000022555	4.5816045951
26039	-0.0000686716	0.0000022776	4.3057769297
26040	-0.0000688706	0.0000022727	2.9599501279
26041	-0.0000687976	0.0000022692	4.8658587776
26042	-0.0000688360	0.0000022625	3.8715560509
26043	-0.0000690039	0.0000022611	4.0419450959
26044	-0.0000686115	0.0000022462	3.7375654332
26045	-0.0000688784	0.0000022488	2.1403854612
26046	-0.0000666881	0.0000022457	4.6897936900
26047	-0.0000666026	0.0000022405	3.2046894650
26048	-0.0000670506	0.0000022446	3.4477972969
26049	-0.0000670550	0.0000022435	4.4890145952
26050	-0.0000673579	0.0000022480	3.7216763685
26051	-0.0000676557	0.0000022498	5.2301628381
26052	-0.0000674023	0.0000022364	3.3381945296
26053	-0.0000676128	0.0000022374	3.5940393457
26054	-0.0000676873	0.0000022368	4.6018690950
26055	-0.0000680846	0.0000022443	4.1148159779
26056	-0.0000674873	0.0000022260	4.7284243390
26057	-0.0000682704	0.0000022404	4.1754574275
26058	-0.0000678342	0.0000022173	4.1303712770
26059	-0.0000683584	0.0000022285	2.9912238944
26060	-0.0000685454	0.0000022319	3.0251062622
26061	-0.0000684147	0.0000022242	4.5014165483
26062	-0.0000683994	0.0000022182	3.8540077069
26063	-0.0000687090	0.0000022253	3.3145530657
26064	-0.0000689349	0.0000022228	5.3513198788
26065	-0.0000692743	0.0000022302	3.9053725157
26066	-0.0000648280	0.0000022247	3.4607792070
26067	-0.0000651194	0.0000022271	3.3592153021
26068	-0.0000652691	0.0000022349	4.5900282861
26069	-0.0000654300	0.0000022267	3.9184925096
26070	-0.0000657212	0.0000022284	6.6701439570
26071	-0.0000660678	0.0000022342	2.9919399871
26072	-0.0000681818	0.0000022252	5.0641733483
26073	-0.0000658591	0.0000022213	4.0043139764
26074	-0.0000688352	0.0000022360	3.3404857187
26076	-0.0000669685	0.0000022369	5.1873506043
26077	-0.0000670041	0.0000022324	4.4117394400
26078	-0.0000695887	0.0000022401	5.4764161477
26079	-0.0000694781	0.0000022325	6.5267018926
26080	-0.0000701092	0.0000022457	3.3285508776
26081	-0.0000673373	0.0000022236	5.2833178606
26082	-0.0000701371	0.0000022457	5.7559424855
26083	-0.0000700999	0.0000022327	3.1632217400
26084	-0.0000682834	0.0000022409	3.9847921870
26085	-0.0000706938	0.0000022389	5.0336708089
26086	-0.0000661072	0.0000022329	4.3214813206
26087	-0.0000663187	0.0000022322	4.4695607636
26088	-0.0000665227	0.0000022338	2.1278991881
26089	-0.0000664155	0.0000022256	4.4834620725
26090	-0.0000672524	0.0000022480	4.5776192726
26091	-0.0000670507	0.0000022372	3.2012707628
26092	-0.0000665569	0.0000022126	4.3034980985
26093	-0.0000669873	0.0000022230	3.1773370651
26094	-0.0000675040	0.0000022329	3.3690072291
26095	-0.0000672966	0.0000022242	5.0614225280
26096	-0.0000677351	0.0000022294	3.5350575777
26097	-0.0000675947	0.0000022238	2.8200574574
26098	-0.0000682785	0.0000022357	3.3019756470
26099	-0.0000681126	0.0000022287	3.0502623009
26100	-0.0000686149	0.0000022375	2.6518178414
26101	-0.0000685347	0.0000022322	4.1447778639
26102	-0.0000686082	0.0000022285	4.8367840808
26103	-0.0000693407	0.0000022492	3.0374686273
26104	-0.0000694013	0.0000022460	3.8037100306
26105	-0.0000695317	0.0000022437	3.3091939556
26106	-0.0000670375	0.0000022292	4.1342994493
26107	-0.0000668689	0.0000022231	3.6157064398
26108	-0.0000674647	0.0000022302	6.8570417713
26109	-0.0000678359	0.0000022367	6.3153039517
26110	-0.0000676520	0.0000022236	4.5893288406
26111	-0.0000679790	0.0000022304	4.0714264481
26112	-0.0000684086	0.0000022440	3.7968242710
26113	-0.0000850519	0.0000028031	104.9380406935
26114	-0.0000796742	0.0000026233	102.1904010212
26115	-0.0000800796	0.0000026270	3.6336414784
26116	-0.0000773809	0.0000025339	5.2677949586
26117	-0.0000759141	0.0000024765	3.5866906945
26118	-0.0000738388	0.0000024020	7.9653845412
26119	-0.0000732892	0.0000023706	6.3827657542
26120	-0.0000713113	0.0000023099	4.9147023719
26121	-0.0000715811	0.0000023146	5.1338713386
26122	-0.0000708098	0.0000022856	3.9046968684
26123	-0.0000712300	0.0000022913	3.8471718467
26124	-0.0000701486	0.0000022494	4.1114337528
26125	-0.0000693620	0.0000022171	5.2211731964
26126	-0.0000696418	0.0000022210	3.8594846822
26127	-0.0000701528	0.0000022326	3.9225783623
26128	-0.0000697267	0.0000022134	4.7734080067
26129	-0.0000705108	0.0000022378	3.2952826231
26130	-0.0000697655	0.0000022073	5.3373309384
26131	-0.0000701925	0.0000022154	5.4112513345
26132	-0.0000100000	0.0000001000	5.4112513345
26133	-0.0000632164	0.0000021924	4.8676791377
26134	-0.0000636525	0.0000022014	2.9202964831
26135	-0.0000630420	0.0000021757	4.9611707540
26136	-0.0000630624	0.0000021684	3.2594452459
26137	-0.0000632410	0.0000021704	3.8486989239
26138	-0.0000633170	0.0000021654	4.0974779470
26139	-0.0000632875	0.0000021619	2.2887556221
26140	-0.0000636284	0.0000021718	3.1422998636
26141	-0.0000640395	0.0000021797	5.6041775469
26142	-0.0000640161	0.0000021766	2.6244383767
26143	-0.0000640948	0.0000021747	4.3189537936
26144	-0.0000639534	0.0000021581	4.1121710389
26145	-0.0000661915	0.0000021577	2.8323259284
26146	-0.0000647811	0.0000021735	4.5594339207
26147	-0.0000647704	0.0000021742	7.0340324873
26148	-0.0000670464	0.0000021699	4.9458796953
26149	-0.0000648224	0.0000021634	5.1983303100
26150	-0.0000652502	0.0000021747	2.4679725928
26151	-0.0000652977	0.0000021714	2.9019495366
26152	-0.0000656991	0.0000021811	2.3583609705
26153	-0.0000652838	0.0000021659	3.9883753195
26154	-0.0000652397	0.0000021596	4.4190508327
26155	-0.0000653805	0.0000021583	4.2840117345
26156	-0.0000657561	0.0000021671	4.3258947055
26157	-0.0000657545	0.0000021562	3.4468185735
26159	-0.0000668177	0.0000021787	2.6883968188
26162	-0.0000637458	0.0000020455	13.0839902266
26166	-0.0000702613	0.0000021182	9.3797212706
26167	-0.0000683753	0.0000021653	2.8996823371
26168	-0.0000692029	0.0000021888	2.2185597686
26169	-0.0000675858	0.0000021517	2.2773652734
26170	-0.0000679959	0.0000021667	5.1922906212
26171	-0.0000686200	0.0000021840	5.4462586613
26172	-0.0000709633	0.0000022560	11.2053544170
26173	-0.0000668344	0.0000021860	4.4647356915
26174	-0.0000651144	0.0000021235	19.1870919412
26176	-0.0000666167	0.0000021555	4.0496412482
26178	-0.0000675824	0.0000021864	8.1108108370
26180	-0.0000714017	0.0000022976	31.1655853920
26181	-0.0000708118	0.0000022534	3.2615691214
26182	-0.0000670960	0.0000021401	81.1686828528
26183	-0.0000708185	0.0000022401	6.4862687941
26184	-0.0000678806	0.0000021707	3.7445289967
26185	-0.0000678158	0.0000021627	3.0348034868
26186	-0.0000647796	0.0000020752	55.4748325866
26187	-0.0000683148	0.0000021665	4.6467642545
26188	-0.0000683802	0.0000021631	4.1849765098
26189	-0.0000685945	0.0000021635	3.8379103158
26190	-0.0000688416	0.0000021671	2.7874586018
26191	-0.0000687062	0.0000021587	5.9525119068
26192	-0.0000690624	0.0000021660	3.4635795042
26193	-0.0000624701	0.0000021529	3.0499991738
26194	-0.0000627441	0.0000021581	3.5356112596
26195	-0.0000631725	0.0000021666	4.2335072463
26196	-0.0000633303	0.0000021672	5.1517077828
26197	-0.0000634010	0.0000021676	4.2371080663
26198	-0.0000636890	0.0000021721	3.0827488333
26200	-0.0000640064	0.0000021718	5.0849843942
26201	-0.0000641721	0.0000021746	2.2744998843
26202	-0.0000638854	0.0000021582	3.5733446167
26203	-0.0000644633	0.0000021685	5.1561650119
26204	-0.0000644891	0.0000021682	2.9744051364
26205	-0.0000647029	0.0000021684	3.3646228911
26206	-0.0000652203	0.0000021841	3.8756448260
26207	-0.0000644814	0.0000021521	3.0128556320
26208	-0.0000648406	0.0000021585	3.7299196532
26209	-0.0000650921	0.0000021648	5.4621806227
26210	-0.0000656512	0.0000021748	4.8822530566
26211	-0.0000652952	0.0000021630	3.9871179117
26212	-0.0000659035	0.0000021724	2.9463063297
26213	-0.0000633372	0.0000021562	3.0225520939
26214	-0.0000634374	0.0000021533	1.9566177580
26215	-0.0000639726	0.0000021675	4.8688480627
26216	-0.0000642867	0.0000021747	6.1975842074
26217	-0.0000661967	0.0000021622	4.2076447800
26218	-0.0000662990	0.0000021653	3.4473429885
26219	-0.0000641292	0.0000021614	4.9512206321
26220	-0.0000665328	0.0000021657	6.2432587707
26221	-0.0000647564	0.0000021748	1.9843788743
26222	-0.0000665178	0.0000021580	3.9833765788
26223	-0.0000646649	0.0000021621	4.6418629027
26224	-0.0000671148	0.0000021672	3.9753779432
26225	-0.0000672200	0.0000021700	6.8549932056
26226	-0.0000669528	0.0000021521	6.3854655742
26227	-0.0000674844	0.0000021689	3.5142308685
26228	-0.0000673075	0.0000021565	3.4452959238
26229	-0.0000776034	0.0000026220	592.9000596429
26231	-0.0000768826	0.0000025855	5.0511294206
26232	-0.0000737976	0.0000024757	5.2614495023
26233	-0.0000720880	0.0000024152	6.8798396275
26234	-0.0000715589	0.0000023912	4.3984076112
26235	-0.0000701598	0.0000023415	5.6141860848
26236	-0.0000692301	0.0000023077	2.8232254120
26237	-0.0000678927	0.0000022616	3.6450346683
26238	-0.0000678545	0.0000022504	5.3569940564
26239	-0.0000668681	0.0000022179	2.9177199581
26240	-0.0000668221	0.0000022119	4.3115407736
26241	-0.0000668424	0.0000022074	3.4274492927
26242	-0.0000656609	0.0000021658	4.4914549564
26243	-0.0000659387	0.0000021707	2.9627784944
26244	-0.0000662526	0.0000021830	3.9418958472
26245	-0.0000656968	0.0000021573	4.5559612330
26246	-0.0000661442	0.0000021674	2.4782569962
26247	-0.0000662096	0.0000021663	3.3724939051
26248	-0.0000660323	0.0000021585	3.2682857521
26249	-0.0000635216	0.0000021452	5.4708984345
26250	-0.0000634819	0.0000021391	4.3564563007
26251	-0.0000635812	0.0000021356	3.6204829720
26252	-0.0000634771	0.0000021334	3.1918153787
26253	-0.0000640323	0.0000021462	4.2052427648
26254	-0.0000636659	0.0000021306	4.4629062406
26255	-0.0000639330	0.0000021324	6.1642934833
26256	-0.0000641710	0.0000021423	4.0716517739
26257	-0.0000642851	0.0000021363	3.9555943740
26258	-0.0000643988	0.0000021404	3.8742891991
26259	-0.0000639962	0.0000021259	4.9189104879
26260	-0.0000642578	0.0000021273	3.5075613326
26261	-0.0000641721	0.0000021241	3.3626649927
26262	-0.0000641045	0.0000021169	2.4610564284
26263	-0.0000644703	0.0000021254	4.6302662379
26264	-0.0000644745	0.0000021178	3.0840649914
26265	-0.0000643493	0.0000021160	3.3876211793
26266	-0.0000647617	0.0000021243	2.7569797096
26267	-0.0000648319	0.0000021239	2.3245178556
26268	-0.0000649733	0.0000021255	3.1821169551
26269	-0.0000626692	0.0000021154	4.3880632767
26270	-0.0000625822	0.0000021134	3.0779849056
26271	-0.0000630564	0.0000021187	4.7654656402
26272	-0.0000634512	0.0000021274	3.5232045509
26273	-0.0000635158	0.0000021265	5.4491866956
26274	-0.0000632895	0.0000021145	4.2133467578
26275	-0.0000632403	0.0000021161	3.5477236343
26276	-0.0000635977	0.0000021189	4.3027036962
26277	-0.0000634163	0.0000021104	3.8184253904
26278	-0.0000636511	0.0000021147	3.6095216031
26279	-0.0000637712	0.0000021192	2.9940035057
26280	-0.0000635267	0.0000021068	5.5301015184
26281	-0.0000642486	0.0000021248	2.6704895386
26282	-0.0000634005	0.0000020971	2.8086223801
26283	-0.0000640546	0.0000021168	2.7203721206
26284	-0.0000641108	0.0000021153	2.7599141541
26285	-0.0000645655	0.0000021266	5.7735348265
26286	-0.0000639660	0.0000021066	5.0950917328
26287	-0.0000645495	0.0000021189	3.5694900827
26288	-0.0000646250	0.0000021188	4.0232310615
26289	-0.0000602761	0.0000021169	4.1024897993
26290	-0.0000601102	0.0000020985	3.2664481867
26291	-0.0000619966	0.0000020964	4.6180324571
26292	-0.0000628938	0.0000021213	2.0898796955
26293	-0.0000603221	0.0000021023	3.2979762872
26294	-0.0000632787	0.0000021224	4.8163677794
26295	-0.0000626004	0.0000020984	4.6021354573
26296	-0.0000630484	0.0000021121	3.1936214316
26297	-0.0000636415	0.0000021234	4.5856445254
26298	-0.0000632811	0.0000021115	3.6947231260
26299	-0.0000636455	0.0000021240	4.1139804009
26300	-0.0000635600	0.0000021198	3.7655094116
26301	-0.0000639805	0.0000021250	4.1589791665
26302	-0.0000635164	0.0000021055	2.6735057067
26303	-0.0000636226	0.0000021030	2.9147771888
26304	-0.0000642043	0.0000021193	4.3071071727
26305	-0.0000645268	0.0000021235	4.3227126544
26306	-0.0000643536	0.0000021149	3.3748128085
26307	-0.0000644149	0.0000021144	5.6485435304
26308	-0.0000646874	0.0000021206	3.6890445848
26309	-0.0000646838	0.0000021182	2.9602271143
26310	-0.0000648039	0.0000021147	3.7548481034
26311	-0.0000652263	0.0000021238	6.8859740718
26312	-0.0000653885	0.0000021256	2.4619829275
26313	-0.0000653781	0.0000021245	2.9211584282
26314	-0.0000653022	0.0000021173	4.8899021515
26315	-0.0000654455	0.0000021213	3.3812391783
26325	-0.0000658120	0.0000022634	3.6551811628
26326	-0.0000654997	0.0000022428	4.5009372797
26327	-0.0000654913	0.0000022373	4.0234894071
26328	-0.0000657140	0.0000022404	3.5740311506
26329	-0.0000652066	0.0000022230	2.0137959831
26330	-0.0000656251	0.0000022329	3.7704402466
26331	-0.0000655174	0.0000022283	4.6652435085
26332	-0.0000658593	0.0000022325	3.3496348467
26333	-0.0000656233	0.0000022198	4.0328579358
26334	-0.0000655203	0.0000022169	3.8025352982
26335	-0.0000654010	0.0000022063	4.1337243543
26336	-0.0000655579	0.0000022088	3.2056435633
26337	-0.0000656095	0.0000022049	2.6555813353
26338	-0.0000658015	0.0000022103	4.9852952011
26339	-0.0000659378	0.0000022093	4.7461969454
26340	-0.0000657749	0.0000021994	3.3503433993
26341	-0.0000657097	0.0000021937	4.2579253899
26342	-0.0000667317	0.0000022220	6.0795533393
26343	-0.0000667952	0.0000022168	5.2206188835
26344	-0.0000667965	0.0000022119	2.8035305491
26345	-0.0000667612	0.0000022085	3.5610701174
26346	-0.0000642210	0.0000022038	5.7151314537
26347	-0.0000667193	0.0000022032	4.4773246738
26348	-0.0000667405	0.0000022023	3.0112059133
26349	-0.0000674671	0.0000022183	4.0796641576
26350	-0.0000669483	0.0000022039	3.6034352705
26351	-0.0000675115	0.0000022113	4.0574501933
26352	-0.0000681381	0.0000022268	5.3793155494
26353	-0.0000678226	0.0000022150	3.4805536996
26354	-0.0000682682	0.0000022244	3.8848462928
26355	-0.0000679159	0.0000022111	3.5103865890
26356	-0.0000683484	0.0000022220	3.1204247606
26357	-0.0000687213	0.0000022276	4.6262832924
26358	-0.0000707508	0.0000022154	3.1688761870
26359	-0.0000705093	0.0000022087	5.4488412674
26360	-0.0000688699	0.0000022213	3.0477793086
26361	-0.0000689925	0.0000022174	2.9501816316
26362	-0.0000690194	0.0000022127	3.8346282932
26363	-0.0000690984	0.0000022147	4.2656557764
26364	-0.0000693691	0.0000022163	4.8041690837
26365	-0.0000650361	0.0000022167	4.9023919839
26366	-0.0000629771	0.0000022174	2.9622653756
26367	-0.0000650538	0.0000022103	2.8141763004
26368	-0.0000657022	0.0000022248	2.7733394421
26369	-0.0000656054	0.0000022202	3.8546664150
26370	-0.0000657943	0.0000022224	3.4629285184
26371	-0.0000657684	0.0000022251	5.4409394711
26372	-0.0000660463	0.0000022263	5.8877633943
26373	-0.0000655443	0.0000022054	3.5968523915
26374	-0.0000662362	0.0000022213	2.9073152893
26375	-0.0000664890	0.0000022286	5.6392579211
26376	-0.0000663615	0.0000022227	6.4188267019
26377	-0.0000664914	0.0000022207	4.4174536291
26378	-0.0000666477	0.0000022250	5.0647880553
26379	-0.0000667603	0.0000022263	3.7754691507
26380	-0.0000659801	0.0000022011	4.2951372304
26381	-0.0000668619	0.0000022210	4.1123035014
26382	-0.0000672651	0.0000022303	3.6091661815
